txId,class
87771390,unknown
87735008,unknown
279208156,unknown
94219218,unknown
12139365,unknown
8856425,unknown
13318098,unknown
86574171,unknown
86582513,unknown
26708537,2
86631271,2
86723872,2
86723868,2
86599059,2
8616379,unknown
181308520,unknown
86804182,unknown
244897642,unknown
21270312,unknown
60651800,unknown
40476705,unknown
85150802,unknown
73327940,unknown
105246800,unknown
280139998,unknown
36730229,2
279185319,2
58074599,2
16569581,2
6899175,unknown
78110071,2
279134038,2
88975851,2
86775579,unknown
87322933,unknown
86831180,unknown
86648981,unknown
6893476,unknown
86827195,unknown
41879289,unknown
86880411,unknown
37273581,unknown
86578029,unknown
1430130,unknown
86642560,unknown
45481466,unknown
19915871,unknown
50611756,unknown
86609329,2
86840717,unknown
86700589,2
2764342,unknown
279027153,unknown
279217027,unknown
75240692,unknown
2936021,unknown
17584835,unknown
86642254,unknown
87136343,unknown
279013237,2
105020893,2
27737283,unknown
3480511,unknown
44674258,unknown
86712471,unknown
86726734,unknown
86644040,2
279972889,unknown
111923151,unknown
86815647,unknown
6015783,unknown
67818966,unknown
23302700,2
279060784,unknown
210026284,unknown
210622780,unknown
84308055,unknown
27529884,unknown
86620607,unknown
87884922,unknown
21293479,unknown
2868462,unknown
37777380,2
86862750,2
86704946,1
68595142,unknown
279207391,unknown
86587109,unknown
86738316,2
88067058,unknown
8371808,unknown
86642963,2
106347589,unknown
279967848,unknown
86848735,unknown
169452316,unknown
11127484,unknown
279923887,unknown
87170932,unknown
11395202,unknown
279967139,unknown
87393373,2
9154780,unknown
6481712,unknown
79852299,unknown
87696478,unknown
57748738,unknown
36314035,unknown
27662791,unknown
13964502,unknown
20578249,unknown
46473865,unknown
15137564,unknown
16039335,unknown
89760874,unknown
16926630,unknown
76002796,unknown
9587540,unknown
19786836,unknown
86595165,unknown
86571972,unknown
22837902,2
11139598,unknown
87648605,unknown
179705279,unknown
1408610,unknown
57413826,2
88227760,2
279058723,unknown
6881196,unknown
65691572,unknown
86575284,unknown
86575279,unknown
87790783,unknown
86581011,unknown
102513087,unknown
87771424,2
86741461,unknown
86782718,2
1367540,unknown
2203817,unknown
101348243,unknown
7580887,unknown
279132240,unknown
117311995,unknown
86981495,unknown
7078389,unknown
86765042,unknown
13999594,unknown
152743889,unknown
87027434,unknown
18727066,unknown
86633708,unknown
87758797,unknown
87758804,unknown
88976663,2
3085791,unknown
6873972,unknown
56211535,unknown
97580652,unknown
279954913,unknown
86555588,2
13177984,unknown
87717749,2
64489444,2
10471946,2
13642063,2
87627008,2
64936200,unknown
86210841,unknown
27314020,unknown
22837914,2
87752216,unknown
87752221,unknown
279125608,unknown
2813646,unknown
279130076,2
27578348,unknown
87933797,2
88369903,2
87764780,unknown
279051565,2
17621193,2
279156698,unknown
69482458,unknown
86729155,unknown
86645159,unknown
86594809,unknown
87635429,unknown
88306727,unknown
179152977,unknown
86838329,2
16906638,unknown
38888826,unknown
11295555,unknown
86625871,unknown
22837945,2
58515170,unknown
9407476,unknown
86736242,2
86576256,unknown
86670504,unknown
6553256,unknown
87759156,unknown
40386623,unknown
87685006,unknown
15284096,unknown
46473859,unknown
3480505,unknown
86708164,unknown
13346798,2
25335627,unknown
100980527,unknown
221083070,unknown
266756255,unknown
212738074,1
279437329,2
87393828,2
86878069,unknown
86815195,2
5678400,unknown
87616978,unknown
86761325,1
5464914,unknown
23897601,unknown
13952417,unknown
87625006,unknown
87625000,unknown
27740153,unknown
86619338,unknown
134745129,unknown
13644202,unknown
279006421,unknown
13354971,unknown
27830384,2
13420134,unknown
13028644,unknown
64449680,unknown
86809744,unknown
87352344,unknown
13325718,unknown
279511569,2
87954140,2
87627590,2
86620793,unknown
29243009,unknown
88457399,unknown
87634338,unknown
31540034,unknown
87727558,unknown
26661931,unknown
86842130,unknown
27312782,unknown
86934179,2
279457813,unknown
12198755,unknown
86546606,unknown
87625467,unknown
86669523,unknown
87757617,unknown
86973101,2
6850538,unknown
279925683,unknown
86810200,unknown
86578771,unknown
86837069,unknown
86639454,unknown
16165993,unknown
86849913,2
86788719,2
86807511,unknown
87074784,2
71043538,2
87719165,2
279967143,unknown
78143042,unknown
66773897,unknown
86821761,unknown
25768079,unknown
87604182,unknown
12164535,unknown
279129901,2
279051855,2
232460340,2
14600743,unknown
88976854,2
86845871,2
86788731,unknown
86938301,unknown
87603849,unknown
109848782,unknown
279056429,unknown
2230331,unknown
18470322,unknown
86960081,unknown
38888821,unknown
13784113,unknown
74569355,unknown
14736486,unknown
86826668,unknown
86826413,unknown
86646710,unknown
10963621,unknown
86555571,2
86823036,unknown
87719433,2
87742454,2
279061276,unknown
27531585,unknown
88264056,2
86626947,unknown
279777921,unknown
139018446,unknown
88398519,unknown
279051977,unknown
88975246,unknown
41266199,unknown
279470784,1
87030008,unknown
86788725,unknown
33457749,2
279450380,unknown
50090141,unknown
3186024,2
279026160,unknown
86641948,unknown
19879261,unknown
52599385,unknown
17502026,unknown
37688730,2
279454757,unknown
86932043,unknown
87752321,unknown
88105638,unknown
87771436,2
279088200,unknown
87657340,2
87629627,2
279481266,unknown
86663613,unknown
87701588,2
87701578,unknown
5542799,unknown
25903313,unknown
86588742,unknown
279129883,2
86738862,1
86844306,unknown
279647461,unknown
86625915,unknown
29631535,unknown
22684148,2
86734884,2
27557847,unknown
88011144,unknown
8831640,unknown
87973997,unknown
86707811,unknown
67886347,unknown
6875876,unknown
19113558,unknown
90409028,unknown
46469345,unknown
87768480,unknown
47441551,unknown
279218113,2
86797674,2
2203814,unknown
279456868,2
3402260,2
86589151,unknown
87733666,unknown
86846878,2
12737396,unknown
87939448,2
88452288,2
279056794,unknown
4285097,2
11127482,unknown
5530135,unknown
87713657,2
86752792,unknown
86738384,2
58037177,unknown
279208160,unknown
86945545,unknown
86742804,unknown
86939460,unknown
86729148,2
12164551,unknown
86801342,unknown
86801337,unknown
16057949,unknown
87331403,unknown
26120355,unknown
46317392,unknown
8122795,unknown
6910395,unknown
19511391,unknown
87637986,unknown
964011,unknown
280140774,unknown
36166757,unknown
86712956,unknown
86595116,unknown
87718729,2
87625497,unknown
93259563,1
279973879,unknown
8128403,unknown
29235631,2
86801335,unknown
1434321,unknown
2230335,unknown
58866171,unknown
6880613,unknown
46125839,unknown
141051803,2
24951536,unknown
52738300,unknown
1393280,unknown
279166971,unknown
86780142,unknown
86780139,2
87934567,2
58069140,unknown
5352518,unknown
1386449,unknown
29640017,2
30051115,unknown
27396134,unknown
279483908,unknown
279483914,unknown
86785675,2
87627408,unknown
19813858,2
86647729,2
86808876,unknown
86618483,unknown
103315912,unknown
117494598,unknown
86797676,2
279174832,unknown
87987833,unknown
279071371,unknown
62743761,unknown
86586620,unknown
86586616,unknown
58050274,2
279930847,2
86810844,2
88033375,2
88195347,2
279062647,2
235370393,unknown
279456451,unknown
86935218,unknown
77053827,unknown
32404304,unknown
86721197,unknown
86638951,unknown
86663603,unknown
25719851,unknown
87909863,unknown
86804184,unknown
86804187,unknown
86821752,unknown
279483919,unknown
46317391,unknown
4591075,unknown
279037324,unknown
87620373,unknown
242197563,unknown
196926783,unknown
86614133,unknown
86543229,unknown
87896777,unknown
24000280,unknown
86622709,unknown
11447640,unknown
86615245,unknown
7207919,unknown
19132075,unknown
86857509,unknown
23106084,unknown
55334461,unknown
86734543,2
18726899,unknown
87791777,unknown
1804439,unknown
16449526,unknown
279176764,unknown
27526797,unknown
279071343,unknown
279496636,unknown
87656539,2
279191448,unknown
93863210,unknown
274732201,unknown
86747867,unknown
86747865,unknown
87702581,unknown
87702815,unknown
86819818,unknown
9903416,unknown
5358756,unknown
89582095,2
86821742,2
2205153,unknown
279963330,unknown
195519365,unknown
86614778,unknown
86615232,unknown
86640960,unknown
86749505,unknown
279007262,unknown
87606958,unknown
87752144,2
279456949,2
11434984,unknown
6874985,unknown
86641929,unknown
86821741,2
86797671,2
13784115,unknown
203298738,unknown
19709118,unknown
11584836,unknown
13318122,2
86618581,unknown
87256958,unknown
86616203,2
87977169,unknown
3304754,unknown
260683004,unknown
86809749,unknown
78143038,unknown
86752803,2
86735938,2
87665783,unknown
6939424,unknown
85197173,unknown
87754464,unknown
13641442,unknown
87834996,unknown
279964300,unknown
28437878,2
86817125,unknown
86816664,unknown
31677555,unknown
87933021,2
86734567,2
87657741,2
154599045,unknown
92587044,unknown
86801266,unknown
86708156,unknown
62536085,unknown
279062602,2
86613428,unknown
113618151,2
279174826,unknown
87762633,unknown
87026583,2
86801354,unknown
87756349,unknown
87041832,unknown
2445441,unknown
88371284,2
87781256,unknown
87782043,unknown
22837915,2
87821171,unknown
88042136,unknown
279074998,unknown
87752035,2
10125030,unknown
6899188,unknown
279207366,unknown
87125434,unknown
86881444,unknown
3402276,unknown
86619022,unknown
183067199,unknown
46473854,unknown
51446300,unknown
279065255,unknown
114771159,1
86826136,unknown
86826127,unknown
86590556,unknown
160267458,unknown
10398168,unknown
6870862,unknown
86867320,unknown
86821727,unknown
86745847,unknown
78514177,unknown
84379409,unknown
34842001,unknown
14932456,unknown
16261349,unknown
81042140,unknown
87401197,2
279143052,2
47424396,2
86810826,unknown
12187449,unknown
279133780,unknown
279006465,unknown
86608030,2
57941767,2
87026026,unknown
88426942,2
88014101,2
86816516,2
87761733,unknown
87761741,unknown
279218401,2
60823677,2
87732354,2
27314935,unknown
86647219,unknown
279653283,unknown
86573784,unknown
9153437,unknown
278996660,2
279218404,2
1437203,unknown
279480920,unknown
2987468,unknown
1380777,unknown
9966800,2
86831176,unknown
87250228,2
87029771,unknown
87215839,2
88387401,2
65671815,unknown
89205006,unknown
87751268,unknown
7660709,unknown
279169727,unknown
279217043,unknown
194043882,unknown
130096460,unknown
27316005,unknown
87690858,unknown
22837869,2
86746293,unknown
86746301,unknown
39385403,unknown
86838328,2
87631249,unknown
22838030,2
33888404,unknown
86719407,unknown
108393800,unknown
86884460,unknown
118750845,unknown
279179618,unknown
279171987,unknown
27372884,unknown
279035528,2
22837852,2
40785517,2
135516311,unknown
279076430,unknown
235953799,unknown
180422457,unknown
86746297,unknown
279476870,2
18871615,unknown
18889172,unknown
87761473,unknown
14629178,unknown
88532578,unknown
86757503,unknown
12164135,unknown
31374358,unknown
88058146,unknown
279211437,unknown
6879635,unknown
117106765,unknown
279965322,unknown
279484176,unknown
279145189,2
87947302,2
86810197,2
279190086,2
86946862,unknown
82075095,unknown
86750552,unknown
86750116,unknown
279051576,unknown
2210421,unknown
9130336,unknown
87771869,unknown
279437309,2
26319468,2
86628741,unknown
24997827,unknown
2230337,unknown
6883727,unknown
3375506,unknown
87018776,unknown
86779675,unknown
279240750,unknown
101348242,unknown
279970495,unknown
87069492,2
8614689,2
46544436,unknown
279965596,unknown
40505254,unknown
54981957,unknown
7501028,unknown
87602859,unknown
86618186,2
76002964,unknown
7897467,unknown
86695283,unknown
11395199,unknown
279030978,unknown
279159488,2
2505200,2
86631246,unknown
279006881,unknown
87059026,2
160025866,unknown
2211073,unknown
52230672,unknown
60385939,2
3614909,unknown
159221663,unknown
87771025,unknown
87771020,unknown
86646686,unknown
18397338,unknown
87754474,unknown
13115146,unknown
87796591,unknown
86573777,unknown
6897996,unknown
86817324,2
86794147,unknown
279030703,unknown
279131703,unknown
57411873,2
88130440,2
32064916,unknown
87484915,2
12188157,unknown
279463385,2
86794118,unknown
21203066,unknown
279187865,unknown
54061923,unknown
86789718,2
86708151,unknown
87027016,unknown
86983425,unknown
279161872,unknown
62966662,2
13784017,unknown
87521239,unknown
87080415,unknown
19156311,unknown
27554347,unknown
279525340,2
87705000,unknown
87705011,unknown
68592808,2
16078194,unknown
3093913,unknown
3415819,unknown
87068035,unknown
88370632,2
9155265,unknown
86659866,unknown
24312911,unknown
87750673,2
205168509,unknown
16216240,unknown
86551305,2
67410071,unknown
21389865,unknown
76006064,unknown
139788239,unknown
86643218,2
22837856,2
87798640,unknown
86575262,unknown
9983413,unknown
2453902,unknown
57901321,2
1429938,unknown
279167494,unknown
86766459,unknown
86925956,2
88196358,2
279153582,unknown
279154141,unknown
86809748,unknown
24830552,unknown
279973529,unknown
7397974,unknown
86563516,2
86837507,2
279059942,unknown
119483774,unknown
86577705,unknown
279167739,unknown
86615832,2
86807936,unknown
86573782,unknown
86741210,unknown
86556910,unknown
3617196,unknown
243073262,unknown
27441262,unknown
87656713,2
27312262,unknown
86619347,unknown
86712952,unknown
86575758,unknown
279965325,unknown
3284067,unknown
55848006,2
87625406,unknown
86736450,2
86779267,2
5211954,unknown
88126516,2
86975073,2
86639449,unknown
135278341,unknown
3534100,unknown
86557247,unknown
87408314,2
51866476,unknown
99683125,unknown
9577048,2
88195371,2
27313649,unknown
2096080,unknown
3770997,unknown
27141747,unknown
87771415,unknown
87704916,2
13813844,2
87049526,unknown
30033287,unknown
86631239,2
87721254,unknown
407867,unknown
86830621,unknown
87028356,unknown
87314000,unknown
86654558,unknown
87752184,unknown
87808391,unknown
40475222,unknown
87868257,unknown
27526395,unknown
86642236,unknown
87701786,unknown
14576824,unknown
87625567,unknown
2853656,unknown
25680282,unknown
92963546,unknown
279976746,unknown
30035146,unknown
50654897,unknown
9662223,unknown
16445976,unknown
86714570,unknown
86578086,unknown
279006437,unknown
1429615,unknown
88059551,unknown
7581406,unknown
27739934,unknown
80339770,unknown
1437209,unknown
3373103,unknown
82067785,unknown
107646183,2
86581111,unknown
136628966,unknown
124373504,2
87796586,unknown
98337514,2
279511769,2
67418506,unknown
1803658,unknown
7438012,unknown
16078193,unknown
279999747,unknown
87607252,unknown
86826865,2
88362206,unknown
28561754,2
19916252,unknown
2887639,unknown
6883858,unknown
27990546,unknown
86734576,2
35954679,2
51428405,unknown
48360677,unknown
86966738,2
50240226,unknown
279056350,unknown
38281518,unknown
86705550,1
10336737,unknown
24842190,unknown
13644198,unknown
8119356,unknown
14905175,unknown
24285929,unknown
86605535,2
3554706,unknown
86573795,unknown
86573791,unknown
88262425,2
279135817,2
87080693,2
35718757,2
86833636,unknown
87178123,unknown
52230671,unknown
102594149,unknown
58932897,unknown
2095993,unknown
279124702,unknown
92987394,2
8281606,2
29390845,2
52269297,2
86592366,2
90408411,unknown
87797718,unknown
36456716,unknown
86455590,2
86584382,unknown
86746973,unknown
86659847,unknown
6852119,unknown
279493163,unknown
87697210,unknown
6879633,unknown
279974446,unknown
45460113,unknown
11422806,unknown
27953825,unknown
87759151,unknown
22963886,unknown
88232266,2
279154522,unknown
3771019,unknown
279054647,unknown
87728503,unknown
2937563,unknown
86614144,2
18883329,unknown
89013508,unknown
86730516,2
86730988,2
86563665,2
88371723,2
75218769,2
171398303,unknown
37921042,unknown
279449471,unknown
2804559,unknown
35160155,2
279924976,unknown
88195366,2
86625897,unknown
77849871,2
86629244,unknown
86629246,unknown
12164545,unknown
2935922,unknown
87029668,2
6850540,unknown
86571928,unknown
87757652,unknown
25689045,unknown
57928852,2
86682343,2
7724612,unknown
86972687,2
266381836,2
13736284,unknown
19879079,unknown
279970124,unknown
67390336,unknown
22614322,unknown
86754126,2
279484169,unknown
37990752,unknown
5527646,unknown
9149180,unknown
86549329,unknown
86578098,unknown
9409368,unknown
67723846,2
75214786,2
86787979,2
27435258,unknown
12199458,2
6870816,unknown
58150614,2
86810199,2
25728487,2
87201367,2
87770556,unknown
279179624,unknown
86736314,2
1641657,unknown
87602392,unknown
95011100,unknown
86879807,unknown
22837896,2
2452672,unknown
99417144,2
279498250,unknown
279101428,2
28034780,2
87044425,unknown
88435400,unknown
86803803,unknown
86803812,unknown
27434989,unknown
21270311,unknown
86675562,unknown
87108301,2
73170025,2
86586623,unknown
87713680,2
279006468,unknown
279006795,unknown
87783935,unknown
85448544,unknown
72262056,unknown
19462096,unknown
166283747,2
15530052,unknown
15498995,2
75171484,unknown
22098842,2
87187366,unknown
194273534,unknown
87783939,unknown
87626511,2
87783007,unknown
169226140,unknown
86837845,2
2615860,unknown
45029141,2
86788784,unknown
6881400,unknown
37217978,2
5190524,2
87783936,unknown
86617727,unknown
279484135,unknown
279484140,unknown
3373104,unknown
87400128,2
4567901,unknown
88036813,2
8128416,unknown
87758810,unknown
133841212,unknown
260728806,unknown
3401915,unknown
78721730,2
16212779,unknown
11073718,unknown
93825711,unknown
86732000,2
2804482,unknown
149977896,unknown
277429782,2
86788790,unknown
87015517,unknown
87761267,unknown
86604907,2
32062087,unknown
65169391,unknown
87621099,2
31705378,unknown
86867319,unknown
12439439,2
87811705,unknown
279128639,unknown
86545483,unknown
86583084,unknown
86765476,unknown
86765474,unknown
13156081,2
88973467,unknown
279218101,unknown
87058985,unknown
86706819,1
19879265,unknown
86804178,unknown
2886997,unknown
279478484,unknown
86842877,2
86973669,unknown
86617217,2
87752037,2
83729105,unknown
279069030,unknown
279496520,unknown
9079587,2
80704442,unknown
52773880,unknown
2886994,unknown
87625572,unknown
68587251,unknown
279015746,unknown
86821745,unknown
3375527,unknown
279479235,2
89031971,unknown
279805526,unknown
38884750,unknown
280097253,unknown
86810191,unknown
87763605,2
19047964,unknown
28639999,unknown
86631282,2
86801687,2
204852996,unknown
279944600,unknown
27314129,unknown
87759498,unknown
26993403,2
22963887,unknown
279006453,unknown
86707825,unknown
27528673,unknown
32320039,2
279973530,unknown
21839649,2
144189050,2
86612259,2
46472286,unknown
86754917,unknown
87756162,unknown
45962762,2
87757641,unknown
58143038,2
78638575,unknown
13644194,unknown
2240229,unknown
67392913,unknown
9205632,2
279030232,unknown
99220526,unknown
86849918,unknown
279454781,unknown
87116086,2
44995911,1
46469393,unknown
27713119,unknown
55721257,2
3602885,2
24564863,2
279972550,unknown
87752162,unknown
86765441,unknown
41879245,unknown
3402291,unknown
86593780,unknown
86810829,2
87778686,unknown
86735256,2
41012027,unknown
87718550,2
279014980,unknown
88232245,2
86790419,2
39484299,unknown
13325717,unknown
87560879,unknown
50090140,unknown
86592860,unknown
86625878,unknown
279971792,unknown
87178034,unknown
279002289,unknown
6158791,unknown
86734904,2
27126113,unknown
86927965,2
11460682,2
2883356,unknown
86752279,unknown
88274326,unknown
87716034,unknown
32708054,unknown
86826863,unknown
86826701,unknown
87754458,unknown
87754512,unknown
86849347,unknown
87745960,2
279436792,2
87986832,unknown
86849916,unknown
87763148,unknown
87763151,unknown
89757314,unknown
86671497,unknown
1430440,2
86613639,unknown
86613629,unknown
114103451,unknown
15414475,unknown
86815639,unknown
27530728,unknown
72990660,unknown
2883357,unknown
61280304,unknown
118396835,unknown
87627055,2
52185237,unknown
87725458,unknown
87747984,unknown
77849866,2
279018280,2
279006434,unknown
135201115,unknown
86710414,2
86709986,2
86793718,unknown
6015966,unknown
279143370,2
4763088,2
87280018,unknown
3985349,2
5352517,unknown
55918127,unknown
844152,unknown
2788404,2
154378316,unknown
104923027,unknown
94349277,unknown
87167567,unknown
42970376,unknown
16834902,unknown
88359085,2
114058601,unknown
28183629,2
29230183,2
68833183,unknown
10538195,2
2203815,unknown
87626915,unknown
86745772,2
86642369,unknown
179133726,unknown
86252645,unknown
86849915,2
20103895,unknown
87624979,2
88084332,unknown
44303404,unknown
88249457,2
279135824,2
88082237,unknown
87695590,2
58063240,2
86736236,unknown
280140002,unknown
86625922,unknown
86625927,unknown
279148536,2
87724414,unknown
279974586,unknown
10250153,unknown
86795063,unknown
11303964,unknown
86887504,unknown
86934214,unknown
87752205,unknown
67721472,unknown
86643313,unknown
86825275,unknown
279964630,unknown
86699971,2
41436005,unknown
86741202,unknown
6880612,unknown
86719474,unknown
3468644,unknown
86776068,2
21341907,unknown
65790092,unknown
86593513,unknown
86646642,2
1804640,unknown
86595266,unknown
279185860,2
279207373,unknown
279205075,2
22837922,2
135129155,2
7477394,unknown
147271421,unknown
279130062,2
27530676,unknown
199675067,unknown
279240758,unknown
20971943,unknown
31418337,2
86796585,2
86801679,2
67027985,unknown
12078077,unknown
87044400,unknown
87763141,unknown
89202981,unknown
37561224,unknown
87753031,unknown
13359267,unknown
1443653,unknown
38137717,unknown
63686612,unknown
87754497,unknown
16110220,unknown
86804180,unknown
87681599,unknown
38509215,2
16559776,unknown
33771326,unknown
28183653,2
87637993,unknown
86644097,2
86625910,unknown
88375255,2
9693109,unknown
134611873,unknown
116282793,unknown
279952211,unknown
279753517,unknown
29243011,unknown
279971791,unknown
1443660,unknown
67192415,unknown
22837924,2
48933124,unknown
95960025,unknown
6899182,unknown
86827724,2
33253925,unknown
49013590,2
86721593,unknown
27434988,unknown
87061238,unknown
279050739,unknown
107041641,unknown
30045861,unknown
279175835,unknown
86821725,unknown
15744043,unknown
86644080,2
87701767,unknown
86925701,2
87716800,2
87049522,unknown
120907793,unknown
7303926,unknown
13346375,2
86542992,2
188786605,unknown
279966389,unknown
88085225,2
13354980,unknown
86615251,unknown
115501535,unknown
149100367,unknown
13122103,unknown
87768509,unknown
88196355,2
87761270,unknown
86804195,unknown
127549134,2
125609306,unknown
86796566,2
35592732,unknown
86752797,unknown
266481479,unknown
86931704,unknown
58142042,2
279030238,unknown
1743942,2
88046789,unknown
86556888,unknown
86667870,2
61024587,2
87187363,2
2607367,unknown
1441181,unknown
58080138,2
2937636,2
86620671,unknown
86584386,unknown
86562948,2
86578793,unknown
20138229,unknown
81168121,unknown
86584729,unknown
86588599,unknown
86593517,unknown
86841349,unknown
86481037,unknown
23469233,unknown
119417031,unknown
12135519,unknown
5580085,unknown
11393776,unknown
86804179,unknown
279970128,unknown
22838018,2
86619830,unknown
86619974,unknown
86752802,unknown
5115007,unknown
86760154,unknown
19172352,unknown
46469331,unknown
89192357,unknown
71410843,unknown
13344603,unknown
31118910,unknown
87828229,unknown
2207904,unknown
87755098,unknown
2212355,unknown
40489103,unknown
87732184,unknown
36573917,unknown
86734924,2
86913922,unknown
29365112,unknown
86644403,unknown
279167745,2
87871735,unknown
87066879,unknown
87619688,unknown
1805110,unknown
32061286,unknown
13395614,unknown
86709976,unknown
6876827,unknown
11312176,2
776511,2
78640503,2
86131704,unknown
73168348,2
106570631,unknown
14779198,2
19137921,unknown
87282952,unknown
55129969,2
8750013,2
40504520,unknown
279207686,unknown
279207690,unknown
22314842,unknown
86761309,unknown
6428905,unknown
61534888,unknown
25691761,unknown
86654089,unknown
187104522,unknown
43357567,2
86838848,unknown
87720642,unknown
81199486,unknown
87028400,unknown
86618201,unknown
9130386,unknown
15465672,2
86804194,2
88250896,unknown
86764135,unknown
53212247,unknown
86743912,2
88235191,unknown
39469392,unknown
86625934,unknown
87408290,2
86747365,unknown
87638141,unknown
86830094,unknown
86553073,2
87908699,2
2610996,2
86743279,unknown
88196385,2
87841577,unknown
7812889,unknown
279059102,unknown
149924953,unknown
279005858,unknown
12164536,unknown
69176558,unknown
86645134,unknown
86809094,unknown
27531298,unknown
16085831,unknown
11134518,unknown
87745932,unknown
87762615,unknown
86605543,2
86653028,unknown
58039735,2
87747282,unknown
279014145,unknown
5358754,unknown
6992570,unknown
32064835,unknown
27761463,unknown
87015516,unknown
86832203,2
86610426,unknown
279062594,2
46469391,unknown
86624382,unknown
1754272,unknown
13976707,unknown
279069045,unknown
86725105,unknown
36081118,unknown
35175606,unknown
37890160,unknown
279106389,2
87754467,unknown
86823672,unknown
86800970,2
6014285,unknown
87626190,2
87202665,unknown
86571988,unknown
87627874,unknown
45786356,2
69742740,unknown
32981578,unknown
87720657,unknown
133901052,unknown
13155795,2
86606211,unknown
87688465,2
78639552,unknown
86798225,2
86967169,unknown
65893976,unknown
279196106,unknown
86595184,unknown
86765052,unknown
87723183,unknown
14871055,unknown
18470309,unknown
87033031,unknown
27564530,unknown
1812423,unknown
86544594,unknown
279173802,unknown
65677928,2
67364447,unknown
61512561,unknown
86810204,unknown
96848878,unknown
86641221,2
58063769,2
178321240,unknown
86589161,unknown
87606969,unknown
279153536,unknown
86810194,unknown
86752804,unknown
61301467,unknown
279033628,unknown
86576235,unknown
61711037,1
2951456,unknown
279070503,unknown
279816173,unknown
94883066,unknown
16212260,unknown
87771184,unknown
12187454,unknown
41327438,2
76701985,unknown
279046533,unknown
1842885,unknown
86623045,unknown
1377971,unknown
86837070,unknown
7936590,unknown
3297921,unknown
97107057,1
86880622,unknown
279003430,unknown
86614759,2
86807946,2
78162834,unknown
86735500,2
86618094,unknown
72885410,2
125431156,unknown
5978995,unknown
279006826,unknown
88229526,2
2849715,2
5530134,unknown
21381796,unknown
86758937,unknown
139015802,unknown
22584344,unknown
86761286,unknown
87988313,unknown
87805321,2
279971379,unknown
46472280,unknown
2461420,unknown
1322014,unknown
261505461,unknown
9597978,unknown
16082366,2
8128405,unknown
1319500,unknown
63256745,unknown
87764377,unknown
16449525,unknown
88076954,unknown
86827713,unknown
86578109,unknown
87621110,2
279946556,unknown
188786601,unknown
94324359,unknown
86800945,unknown
86592519,unknown
31570138,unknown
21832197,unknown
86804188,unknown
19115983,unknown
4567899,unknown
86929862,unknown
87631240,2
279980631,2
86766453,unknown
809149,unknown
235029491,unknown
87974000,unknown
5500508,unknown
86816657,unknown
62776363,unknown
35103414,unknown
279461856,unknown
9710322,unknown
87756348,unknown
105850463,unknown
86555578,2
86576777,unknown
76654243,unknown
102721877,unknown
86555574,2
78567120,unknown
279956454,unknown
68587047,unknown
279484179,unknown
5115009,unknown
22837799,2
83394542,unknown
87735055,unknown
86781536,2
87715993,2
88431472,unknown
86586271,unknown
86586270,unknown
86720686,unknown
86858829,unknown
150731718,unknown
86982018,unknown
46294922,unknown
88038835,2
87754520,unknown
21440143,2
87702571,unknown
17584834,unknown
86587385,unknown
87080396,2
86591944,2
86579334,2
15028335,unknown
19921831,unknown
86837067,unknown
86873190,unknown
86825252,unknown
87662493,2
75744459,2
86741233,unknown
26186406,unknown
40472629,2
27752704,unknown
77849712,2
279128427,unknown
87032204,unknown
88250384,unknown
279012771,2
86751288,unknown
279199935,unknown
89757298,unknown
32132295,unknown
279924567,unknown
86671533,unknown
24530021,unknown
182335609,unknown
86631298,unknown
51773862,unknown
29059797,unknown
279240769,unknown
10743313,unknown
86639273,unknown
279644713,unknown
19884312,unknown
86932811,unknown
36441904,unknown
86874162,unknown
86133453,unknown
77930824,unknown
939393,unknown
21270315,unknown
87028921,2
88468997,unknown
6825885,unknown
86615842,2
279157632,unknown
32064902,unknown
88979033,unknown
11986822,2
70929916,2
144843046,2
15414479,unknown
86644064,unknown
279008838,2
279975797,unknown
59301350,2
209424850,unknown
86272930,unknown
13395619,unknown
37990751,unknown
8611671,unknown
48733430,unknown
279228863,unknown
86781543,2
63161797,2
279171716,unknown
86720095,unknown
86725052,2
82829213,unknown
86827721,unknown
36077731,unknown
88001007,unknown
87116146,2
76654259,2
61807266,2
55005322,2
75164817,2
58110264,2
86624151,unknown
65427842,unknown
86843496,unknown
3402202,2
3402218,2
31570179,unknown
18492589,2
42257137,2
86756653,unknown
114770297,1
8762704,2
87052912,unknown
86810190,unknown
87743860,unknown
53896085,unknown
88028481,2
86747403,unknown
29028899,unknown
279497623,unknown
87657469,2
86716959,unknown
86616729,unknown
86757273,unknown
279760445,unknown
279199584,unknown
12165429,unknown
232740550,unknown
128790137,unknown
88531982,unknown
7329088,unknown
36659941,unknown
279453730,unknown
87978213,unknown
87187746,2
279034359,unknown
136991170,unknown
124594034,unknown
86602524,2
63381634,unknown
86838330,2
86643306,unknown
86826399,unknown
86738450,2
87754486,unknown
87023136,unknown
279121641,2
178973659,2
279047865,unknown
86866918,unknown
86866914,unknown
30150769,unknown
279052380,unknown
86765446,unknown
5528952,unknown
250450096,unknown
46294916,unknown
73903558,unknown
86741307,unknown
86788787,unknown
6401160,unknown
87040595,unknown
3081741,unknown
279440532,2
9982982,2
279052592,unknown
206666255,2
86810827,unknown
54622195,2
87641721,2
27298103,unknown
148619518,unknown
27530427,unknown
8740239,unknown
186163095,unknown
279080862,2
2887860,unknown
279768590,2
87757635,unknown
21614201,2
88568233,2
88398522,unknown
279672078,unknown
86789254,2
